com_id,com_nam,lin_ima,is_lob,dat_fil
"C00084491","INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_14970827746+0","Y","2014-09-19"
"C00084491","INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964543567+0","Y","2013-08-20"
"C00084491","INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931747819+0","Y","2011-06-29"
"C00084491","INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_11990070243+0","Y","2011-01-20"
"C00084491","INTERNATIONAL FRANCHISE ASSOCIATION FRANCHISING POLITICAL ACTION COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933365396+0","Y","2009-03-19"
"C00316331","INTERNATIONAL GAME TECHNOLOGY (IGT) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15951128886+0","","2015-04-14"
"C00316331","INTERNATIONAL GAME TECHNOLOGY (IGT) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13941667026+0","","2013-09-26"
"C00316331","INTERNATIONAL GAME TECHNOLOGY (IGT) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931495147+0","","2011-05-20"
"C00316331","INTERNATIONAL GAME TECHNOLOGY (IGT) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934353773+0","","2009-07-27"
"C00316331","INTERNATIONAL GAME TECHNOLOGY (IGT) PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991783203+0","Y","2009-03-20"
"C00158576","INTERNATIONAL LONGSHOREMEN'S ASSOCIATION AFL-CIO COMMITTEE ON POLITICAL EDUCATION             ILA-COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_14960674370+0","Y","2014-04-14"
"C00158576","INTERNATIONAL LONGSHOREMEN'S ASSOCIATION AFL-CIO COMMITTEE ON POLITICAL EDUCATION             ILA-COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_13944076067+0","Y","2013-12-18"
"C00158576","INTERNATIONAL LONGSHOREMEN'S ASSOCIATION AFL-CIO COMMITTEE ON POLITICAL EDUCATION             ILA-COPE","http://docquery.fec.gov/cgi-bin/fecimg/?_12952293320+0","Y","2012-07-10"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15971087451+0","Y","2015-05-28"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13940624201+0","Y","2013-05-03"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12971836556+0","Y","2012-07-31"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12950558886+0","Y","2012-02-21"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930340152+0","Y","2010-02-19"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509107+0","Y","2009-07-27"
"C00034405","INTERNATIONAL PAPER POLITICAL ACTION COMMITTEE (IP-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991868613+0","Y","2009-03-27"
"C00387928","INTERNATIONAL SIGN ASSOCIATION POLITICAL ACTION COMMITTEE AKA SIGN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991935886+0","Y","2009-04-14"
"C00387928","INTERNATIONAL SIGN ASSOCIATION POLITICAL ACTION COMMITTEE AKA SIGN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933348646+0","Y","2009-03-13"
"C00348243","INTERNATIONAL TRADEMARK ASSOCIATION POLITICAL ACTION COMMITTEE (INTA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15970689420+0","Y","2015-05-06"
"C00348243","INTERNATIONAL TRADEMARK ASSOCIATION POLITICAL ACTION COMMITTEE (INTA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13960818827+0","Y","2013-02-12"
"C00348243","INTERNATIONAL TRADEMARK ASSOCIATION POLITICAL ACTION COMMITTEE (INTA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_12961263724+0","","2012-11-16"
"C00348243","INTERNATIONAL TRADEMARK ASSOCIATION POLITICAL ACTION COMMITTEE (INTA PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11932492987+0","","2011-09-22"
"C00000885","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES POLITICAL ACTION TOGETHER POLITICAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15950808025+0","Y","2015-02-20"
"C00000885","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES POLITICAL ACTION TOGETHER POLITICAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931236734+0","Y","2010-09-07"
"C00000885","INTERNATIONAL UNION OF PAINTERS AND ALLIED TRADES POLITICAL ACTION TOGETHER POLITICAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785915+0","Y","2009-03-23"
"C00116145","INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991785446+0","Y","2009-03-23"
"C00003632","INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930473041+0","Y","2010-04-07"
"C00003632","INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992855727+0","Y","2009-10-06"
"C00003632","INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934502903+0","Y","2009-09-09"
"C00003632","INTL UNION OF BRICKLAYERS & ALLIED CRAFTWORKERS PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991766690+0","Y","2009-03-19"
"C00361741","INTUIT INC. 21ST CENTURY LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_14960866940+0","Y","2014-04-28"
"C00361741","INTUIT INC. 21ST CENTURY LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10990124934+0","Y","2010-01-21"
"C00361741","INTUIT INC. 21ST CENTURY LEADERSHIP FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933398651+0","Y","2009-03-26"
"C00105981","INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11030693518+0","Y","2011-12-12"
"C00105981","INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931595353+0","Y","2011-06-07"
"C00105981","INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992102315+0","Y","2009-05-14"
"C00105981","INVESTMENT COMPANY INSTITUTE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933365816+0","Y","2009-03-19"
"C00530436","IOWA CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030890721+0","Y","2012-09-24"
"C00538041","IOWA CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030960691+0","Y","2012-11-13"
"C00537936","IOWA DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961955+0","Y","2012-11-13"
"C00533463","IOWA DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933071+0","Y","2012-10-22"
"C00595900","IOWA GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512119004175941+0","Y","2015-12-11"
"C00539023","IOWA REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961306+0","Y","2012-11-15"
"C00534974","IOWA REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941509+0","Y","2012-10-31"
"C00535492","IOWA SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030944999+0","Y","2012-11-02"
"C00246306","IPAA WILDCATTERS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_12970865422+0","Y","2012-04-09"
"C00246306","IPAA WILDCATTERS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10991124281+0","Y","2010-09-01"
"C00246306","IPAA WILDCATTERS FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29933608927+0","Y","2009-04-28"
"C00555250","IPC-ASSOCIATION CONNECTING ELECTRONICS INDUSTRIES PAC (IPC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_201507099000068714+0","Y","2015-07-09"
"C00555250","IPC-ASSOCIATION CONNECTING ELECTRONICS INDUSTRIES PAC (IPC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14960679616+0","Y","2014-04-14"
"C00555250","IPC-ASSOCIATION CONNECTING ELECTRONICS INDUSTRIES PAC (IPC PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14031161381+0","","2014-01-23"
"C00457077","IRRIGATION ASSOCIATION POLITICAL ACTION COMMITTEE (IRRIGATIONPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387083+0","Y","2009-03-23"
"C00596510","ITALIAN GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176607+0","Y","2015-12-13"
"C00388462","ITC HOLDINGS CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15970028996+0","Y","2015-01-21"
"C00388462","ITC HOLDINGS CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10932151460+0","Y","2010-12-22"
"C00388462","ITC HOLDINGS CORP. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933348635+0","Y","2009-03-13"
"C00454041","ITTA PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29030054794+0","Y","2009-03-20"
"C00120873","J R SIMPLOT COMPANY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13962173379+0","","2013-05-08"
"C00120873","J R SIMPLOT COMPANY POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933401707+0","Y","2009-03-30"
"C00104299","J.P. MORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_14940131937+0","Y","2014-01-28"
"C00104299","J.P. MORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13961056243+0","Y","2013-02-20"
"C00104299","J.P. MORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12971122373+0","Y","2012-04-19"
"C00104299","J.P. MORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12951351468+0","Y","2012-04-05"
"C00104299","J.P. MORGAN CHASE & CO. FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933347067+0","Y","2009-03-11"
"C00482570","JACKSON LEWIS P.C. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_15950598394+0","Y","2015-02-04"
"C00482570","JACKSON LEWIS P.C. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13942608916+0","Y","2013-12-03"
"C00482570","JACKSON LEWIS P.C. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030340666+0","Y","2010-05-27"
"C00482570","JACKSON LEWIS P.C. POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10030321850+0","Y","2010-05-04"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_201510029002810548+0","Y","2015-10-02"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_14970783729+0","Y","2014-09-16"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_13940040473+0","Y","2013-01-16"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12952600257+0","Y","2012-07-30"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_12950077084+0","Y","2012-01-12"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_11931285869+0","Y","2011-04-29"
"C00142299","JACOBS GOOD GOVERNMENT FUND OF JACOBS ENGINEERING GROUP INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_29933396979+0","Y","2009-03-25"
"C00596528","JAMAICAN GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176611+0","Y","2015-12-13"
"C00596536","JAPANESE GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176615+0","Y","2015-12-13"
"C00567107","JAX CHAMBER COMMITTEE FOR GOOD GOVERNMENT","http://docquery.fec.gov/cgi-bin/fecimg/?_14031283825+0","Y","2014-08-13"
"C00394650","JBS USA LLC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_15950628392+0","Y","2015-02-19"
"C00394650","JBS USA LLC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14940531512+0","Y","2014-02-20"
"C00394650","JBS USA LLC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964550761+0","Y","2013-08-20"
"C00394650","JBS USA LLC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10991120598+0","Y","2010-08-27"
"C00394650","JBS USA LLC PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991795725+0","Y","2009-03-27"
"C00484584","JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND (JETBLUE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13942109693+0","Y","2013-10-18"
"C00484584","JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND (JETBLUE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13940751553+0","Y","2013-05-20"
"C00484584","JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND (JETBLUE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11971815196+0","Y","2011-11-04"
"C00484584","JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND (JETBLUE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11930406083+0","Y","2011-02-20"
"C00484584","JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND (JETBLUE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11930117017+0","Y","2011-01-21"
"C00484584","JETBLUE AIRWAYS CORPORATION CREWMEMBER GOOD GOVERNMENT FUND (JETBLUE PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10030344505+0","Y","2010-06-09"
"C00596544","JEWISH GOVERNMENT RELATIONS BUREAU OF AMERICA","http://docquery.fec.gov/cgi-bin/fecimg/?_201512139004176619+0","Y","2015-12-13"
"C00240911","JM FAMILY ENTERPRISES, INC. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933399591+0","Y","2009-03-27"
"C00483420","JOCHUM SHORE & TROSSEVIN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10991430429+0","","2010-10-18"
"C00483420","JOCHUM SHORE & TROSSEVIN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10931244271+0","","2010-09-10"
"C00483420","JOCHUM SHORE & TROSSEVIN PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10030331586+0","Y","2010-05-17"
"C00520205","JOHN F KENNEDY POLICY CENTER; THE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030800220+0","Y","2012-05-01"
"C00137265","JOHN HANCOCK LIFE INSURANCE COMPANY (USA) FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930188901+0","Y","2010-01-28"
"C00137265","JOHN HANCOCK LIFE INSURANCE COMPANY (USA) FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930017097+0","","2010-01-07"
"C00137265","JOHN HANCOCK LIFE INSURANCE COMPANY (USA) FEDERAL POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991870257+0","Y","2009-03-30"
"C00010983","JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13962839843+0","Y","2013-06-07"
"C00010983","JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12950029606+0","Y","2012-01-03"
"C00010983","JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931430178+0","","2010-10-13"
"C00010983","JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931343788+0","","2010-09-21"
"C00010983","JOHNSON & JOHNSON POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991764980+0","Y","2009-03-18"
"C00343095","JOHNSON CONTROLS INC. FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14952659970+0","Y","2014-12-01"
"C00343095","JOHNSON CONTROLS INC. FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14940535743+0","Y","2014-02-24"
"C00343095","JOHNSON CONTROLS INC. FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13964680999+0","Y","2013-10-10"
"C00343095","JOHNSON CONTROLS INC. FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11952786815+0","Y","2011-11-04"
"C00343095","JOHNSON CONTROLS INC. FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29933387515+0","Y","2009-03-23"
"C00111534","JONES WALKER L.L.P.","http://docquery.fec.gov/cgi-bin/fecimg/?_13961177779+0","Y","2013-03-19"
"C00111534","JONES WALKER L.L.P.","http://docquery.fec.gov/cgi-bin/fecimg/?_29933384644+0","Y","2009-03-23"
"C00128512","JPMORGAN CHASE & CO. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14940131841+0","Y","2014-01-28"
"C00128512","JPMORGAN CHASE & CO. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_13961055770+0","Y","2013-02-20"
"C00128512","JPMORGAN CHASE & CO. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12951520512+0","Y","2012-04-19"
"C00128512","JPMORGAN CHASE & CO. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12951351463+0","Y","2012-04-05"
"C00128512","JPMORGAN CHASE & CO. PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991742036+0","Y","2009-03-11"
"C00441949","JSTREETPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11990237304+0","Y","2011-03-01"
"C00547919","JUVENILE PRODUCTS MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE (A/K/A JPMA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15950522578+0","Y","2015-01-30"
"C00547919","JUVENILE PRODUCTS MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE (A/K/A JPMA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14978201653+0","Y","2014-10-14"
"C00547919","JUVENILE PRODUCTS MANUFACTURERS ASSOCIATION POLITICAL ACTION COMMITTEE (A/K/A JPMA-PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_13031110113+0","","2013-08-05"
"C00213173","K&L GATES LLP POLITICAL ACTION COMMITTEE (DC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29991793295+0","Y","2009-03-26"
"C00530444","KANSAS CONGRESSIONAL CAMAPIGNS VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030890727+0","Y","2012-09-24"
"C00538058","KANSAS CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030960697+0","Y","2012-11-13"
"C00537910","KANSAS DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961961+0","Y","2012-11-13"
"C00533471","KANSAS DEMOCRATIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933077+0","Y","2012-10-22"
"C00595918","KANSAS GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512129004175985+0","Y","2015-12-12"
"C00539031","KANSAS REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961312+0","Y","2012-11-15"
"C00534982","KANSAS REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941515+0","Y","2012-10-31"
"C00345959","KANSAS REPUBLICAN VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11952578102+0","Y","2011-10-14"
"C00535518","KANSAS SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950004+0","Y","2012-11-02"
"C00417139","KB HOME AMERICAN DREAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_14961553461+0","Y","2014-07-11"
"C00417139","KB HOME AMERICAN DREAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_11931836566+0","Y","2011-07-14"
"C00417139","KB HOME AMERICAN DREAM PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29991792536+0","Y","2009-03-25"
"C00111310","KCPL POWER PAC - FEDERAL","http://docquery.fec.gov/cgi-bin/fecimg/?_11932339914+0","Y","2011-09-14"
"C00111310","KCPL POWER PAC - FEDERAL","http://docquery.fec.gov/cgi-bin/fecimg/?_11932339910+0","Y","2011-09-14"
"C00111310","KCPL POWER PAC - FEDERAL","http://docquery.fec.gov/cgi-bin/fecimg/?_10931844017+0","Y","2010-11-30"
"C00111310","KCPL POWER PAC - FEDERAL","http://docquery.fec.gov/cgi-bin/fecimg/?_10991758888+0","Y","2010-10-21"
"C00229286","KEEP HOPE ALIVE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933400519+0","Y","2009-03-28"
"C00301929","KELLEY DRYE & WARREN POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29991792831+0","Y","2009-03-26"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_201602299009630936+0","Y","2016-02-29"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_13964478400+0","Y","2013-07-31"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_11931536094+0","Y","2011-09-27"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931753837+0","Y","2010-10-22"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10931088797+0","Y","2010-08-09"
"C00039552","KELLOGG COMPANY BETTER GOVERNMENT COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29933399238+0","Y","2009-03-27"
"C00212522","KELLY SERVICES INC POLITICAL ACTION COMMITTEE (KELLYPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_15950119193+0","Y","2015-01-28"
"C00212522","KELLY SERVICES INC POLITICAL ACTION COMMITTEE (KELLYPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_14978260053+0","Y","2014-10-15"
"C00212522","KELLY SERVICES INC POLITICAL ACTION COMMITTEE (KELLYPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_11971825114+0","","2011-11-09"
"C00409938","KENNAMETAL INC. EMPLOYEES FOR EFFECTIVE GOVERNMENT","http://docquery.fec.gov/cgi-bin/fecimg/?_14978037898+0","Y","2014-09-26"
"C00409938","KENNAMETAL INC. EMPLOYEES FOR EFFECTIVE GOVERNMENT","http://docquery.fec.gov/cgi-bin/fecimg/?_11952761850+0","Y","2011-10-31"
"C00409938","KENNAMETAL INC. EMPLOYEES FOR EFFECTIVE GOVERNMENT","http://docquery.fec.gov/cgi-bin/fecimg/?_11932144497+0","Y","2011-08-02"
"C00409938","KENNAMETAL INC. EMPLOYEES FOR EFFECTIVE GOVERNMENT","http://docquery.fec.gov/cgi-bin/fecimg/?_29992221863+0","Y","2009-06-12"
"C00530451","KENTUCKY CONGRESSIONAL CAMPAIGNS VICTORY FUND FEDERAL PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_12030890733+0","Y","2012-09-24"
"C00538140","KENTUCKY CONGRESSIONAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030960703+0","Y","2012-11-13"
"C00533489","KENTUCKY DEMOCARTIC LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030933083+0","Y","2012-10-22"
"C00537894","KENTUCKY DEMOCRATIC EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961967+0","Y","2012-11-13"
"C00595926","KENTUCKY GOVERNMENT RELATIONS BUREAU","http://docquery.fec.gov/cgi-bin/fecimg/?_201512129004175989+0","Y","2015-12-12"
"C00539049","KENTUCKY REPUBLICAN EXECUTIVE BOARD","http://docquery.fec.gov/cgi-bin/fecimg/?_12030961318+0","Y","2012-11-15"
"C00534503","KENTUCKY REPUBLICAN LEADERSHIP FEDERAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_12030941521+0","Y","2012-10-31"
"C00535682","KENTUCKY SENATORIAL CAUCUS","http://docquery.fec.gov/cgi-bin/fecimg/?_12030950010+0","Y","2012-11-02"
"C00073155","KEYCORP ADVOCATES FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_15950053464+0","Y","2015-01-21"
"C00073155","KEYCORP ADVOCATES FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_15950048763+0","Y","2015-01-20"
"C00073155","KEYCORP ADVOCATES FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_14952568028+0","Y","2014-11-03"
